YR_EST,LAT_DEG,LONG_DEG,ELEV,PostOffice,State,County,DateEstablished,DateDiscontinued,ZipCode
1819,44.8061682,-70.2711766,145,AVON,ME,FRANKLIN COUNTY,01/08/1819,05/27/1875,
1819,44.8231128,-70.3395105,173,PHILLIPS,ME,FRANKLIN COUNTY,01/08/1819,,4966
1819,44.1900592,-72.8248379,217,WAITSFIELD,VT,WASHINGTON COUNTY,01/08/1819,,5673
1819,44.112005,-72.8559474,279,WARREN,VT,WASHINGTON COUNTY,01/08/1819,,5674
1819,44.9231142,-69.6728296,106,ATHENS,ME,SOMERSET COUNTY,01/09/1819,,4912
1819,44.9739462,-69.5461603,93,HARMONY,ME,SOMERSET COUNTY,01/19/1819,,4942
1819,34.628425,-86.8802819,175,MOORESVILLE,AL,LIMESTONE COUNTY,01/21/1819,,35649
1819,38.4331164,-86.1897001,187,FREDERICKSBURG,IN,WASHINGTON COUNTY,01/25/1819,,47120
1819,43.1003556,-72.7784296,218,JAMAICA,VT,WINDHAM COUNTY,01/25/1819,,5343
1819,37.9086568,-88.1292021,112,NEW HAVEN,IL,GALLATIN COUNTY,01/25/1819,,62867
1819,38.6570651,-78.2261122,210,SPERRYVILLE,VA,RAPPAHANNOCK COUNTY,01/25/1819,,22740
1819,32.7045753,-87.5958396,86,GREENSBORO,AL,HALE COUNTY,02/03/1819,,36744
1819,41.2503396,-79.4594904,421,SHIPPENVILLE,PA,CLARION COUNTY,02/09/1819,,16254
1819,41.3906111,-80.9734255,265,WEST FARMINGTON,OH,TRUMBULL COUNTY,02/14/1819,,44491
1819,41.6661573,-81.339552,211,MENTOR,OH,LAKE COUNTY,02/16/1819,,44060
1819,40.112573,-79.3825351,552,DONEGAL,PA,WESTMORELAND COUNTY,02/18/1819,,15628
1819,,,,OLD WASHINGTON COURT HOUSE,AL,CHOCTAW COUNTY,02/25/1819,03/20/1860,
1819,38.1450772,-84.1113165,279,NORTH MIDDLETOWN,KY,BOURBON COUNTY,03/02/1819,,40357
1819,34.807344,-82.129831,249,CASHVILLE,SC,SPARTANBURG COUNTY,03/04/1819,10/04/1866,
1819,40.5395289,-76.9608103,131,MILLERSBURG,PA,DAUPHIN COUNTY,03/06/1819,,17061
1819,41.4489397,-82.7079605,181,SANDUSKY,OH,ERIE COUNTY,03/06/1819,,44870
1819,38.6103264,-89.3725796,139,CARLYLE,IL,CLINTON COUNTY,03/10/1819,,62231
1819,41.3348169,-73.5712374,154,NORTH SALEM,NY,WESTCHESTER COUNTY,03/12/1819,,10560
1819,39.6644924,-85.0046842,242,BROWNSVILLE,IN,UNION COUNTY,03/13/1819,,47325
1819,38.9595078,-84.3879946,269,ALEXANDRIA,KY,CAMPBELL COUNTY,03/17/1819,,41001
1819,42.1675975,-71.3578357,53,MILLIS,MA,NORFOLK COUNTY,03/17/1819,,2054
1819,42.7720066,-77.8966709,198,LEICESTER,NY,LIVINGSTON COUNTY,03/18/1819,,14481
1819,40.6531159,-81.5809564,306,BEACH CITY,OH,STARK COUNTY,03/29/1819,,44608
1819,40.6945024,-81.7031847,381,MOUNT EATON,OH,WAYNE COUNTY,03/29/1819,,44659
1819,38.7931251,-84.140766,152,CHILO,OH,CLERMONT COUNTY,04/01/1819,,45112
1819,40.32899,-75.4510114,63,SUMNEYTOWN,PA,MONTGOMERY COUNTY,04/02/1819,,18084
1819,45.0383951,-69.1603205,112,GARLAND,ME,PENOBSCOT COUNTY,04/06/1819,,4939
1819,38.5631176,-85.5396829,219,NEW WASHINGTON,IN,CLARK COUNTY,04/06/1819,,47162
1819,39.0719988,-85.2519035,294,VERSAILLES,IN,RIPLEY COUNTY,04/09/1819,,47042
1819,45.8491796,-84.6189339,181,MACKINAC ISLAND,MI,MACKINAC COUNTY,04/14/1819,,49757
1819,35.0742448,-85.6260789,191,JASPER,TN,MARION COUNTY,04/16/1819,,37347
1819,41.1383878,-81.8637474,332,MEDINA,OH,MEDINA COUNTY,04/24/1819,,44256
1819,37.1379265,-76.8352384,37,SURRY,VA,SURRY COUNTY,04/24/1819,,23883
1819,42.2703636,-74.3029229,549,JEWETT,NY,GREENE COUNTY,05/31/1819,,12444
1819,39.611187,-80.9401037,198,LODI,OH,MEDINA COUNTY,05/31/1819,,44254
1819,42.4717451,-74.8446009,398,DAVENPORT,NY,DELAWARE COUNTY,06/01/1819,,13750
1819,38.9417359,-83.6507541,296,WINCHESTER,OH,ADAMS COUNTY,06/03/1819,,45697
1819,38.9736392,-92.7432418,204,BOONVILLE,MO,COOPER COUNTY,07/13/1819,,65233
1819,,,,MC CONNELSVILLE,OH,MORGAN COUNTY,07/14/1819,,43756
1819,43.143397,-77.1891469,140,MARION,NY,WAYNE COUNTY,07/28/1819,,14505
1819,38.9250486,-90.3417806,132,PORTAGE DES SIOUX,MO,SAINT CHARLES COUNTY,07/29/1819,01/01/1827,
1819,38.3775484,-88.0561465,159,ALBION,IL,EDWARDS COUNTY,08/05/1819,,62806
1819,39.4489351,-91.0515256,148,LOUISIANA,MO,PIKE COUNTY,08/14/1819,,63353
1819,,,,GAMBLE'S,PA,ALLEGHENY COUNTY,08/17/1819,10/22/1895,
1819,42.9958962,-77.6455564,168,RUSH,NY,MONROE COUNTY,08/19/1819,,14543
1819,42.8711731,-77.8852838,239,YORK,NY,LIVINGSTON COUNTY,08/20/1819,,14592
1819,42.228136,-75.5265715,305,AFTON,NY,CHENANGO COUNTY,08/26/1819,,13730
1819,39.3956423,-80.3000866,283,SHINNSTON,WV,HARRISON COUNTY,09/18/1819,,26431
1819,,,,MC ALISTERVILLE,PA,JUNIATA COUNTY,09/21/1819,,17049
1819,43.0258957,-77.7452826,185,SCOTTSVILLE,NY,MONROE COUNTY,10/05/1819,,14546
1819,30.3088076,-89.3300461,7,BAY SAINT LOUIS,MS,HANCOCK COUNTY,10/11/1819,,39520
1819,42.4445237,-74.207917,258,PRESTON HOLLOW,NY,ALBANY COUNTY,10/15/1819,,12469
1819,41.7603259,-81.1409322,213,PERRY,OH,LAKE COUNTY,10/18/1819,,44081
1819,31.2518439,-89.83758,43,COLUMBIA,MS,MARION COUNTY,11/01/1819,,39429
1819,44.8831249,-68.671977,38,ORONO,ME,PENOBSCOT COUNTY,11/01/1819,,4473
1819,38.1997869,-86.3441439,201,LEAVENWORTH,IN,CRAWFORD COUNTY,11/08/1819,,47137
1819,42.9011709,-78.3886312,310,DARIEN CENTER,NY,GENESEE COUNTY,11/17/1819,,14040
1819,40.8759235,-75.7324127,220,JIM THORPE,PA,CARBON COUNTY,11/23/1819,,18229
1819,32.5176361,-87.836402,37,DEMOPOLIS,AL,MARENGO COUNTY,12/24/1819,,36732
1819,41.8317661,-71.5872858,93,NORTH SCITUATE,RI,PROVIDENCE COUNTY,12/25/1819,,2857
1819,39.0570022,-84.9013402,148,AURORA,IN,DEARBORN COUNTY,12/30/1819,,47001
1820,40.8992646,-73.2962268,17,MIDDLEVILLE,NY,HERKIMER COUNTY,01/01/1820,,13406
1820,38.5551208,-76.8419136,44,BRYANTOWN,MD,CHARLES COUNTY,01/03/1820,,20617
1820,38.2812203,-80.8525981,573,SUMMERSVILLE,WV,NICHOLAS COUNTY,01/07/1820,,26651
1820,38.0492132,-87.2741723,129,BOONVILLE,IN,WARRICK COUNTY,01/08/1820,,47601
1820,40.9145008,-82.7724025,314,MECHANICSBURG,OH,CHAMPAIGN COUNTY,01/12/1820,,43044
1820,44.2508918,-72.7609496,183,MORETOWN,VT,WASHINGTON COUNTY,01/14/1820,,5660
1820,40.1306588,-75.5721388,63,KIMBERTON,PA,CHESTER COUNTY,01/15/1820,,19442
1820,42.652282,-78.8969785,250,EDEN,NY,ERIE COUNTY,01/18/1820,,14057
1820,42.000376,-71.579786,80,SLATERSVILLE,RI,PROVIDENCE COUNTY,01/24/1820,,2876
1820,42.6934166,-72.899542,412,ROWE,MA,FRANKLIN COUNTY,01/27/1820,,1367
1820,41.7839873,-72.0547977,203,HAMPTON,CT,WINDHAM COUNTY,01/29/1820,,6247
1820,41.4306494,-74.1190335,93,SALISBURY MILLS,NY,ORANGE COUNTY,02/03/1820,,12577
1820,41.1306041,-85.1288597,247,FORT WAYNE,IN,ALLEN COUNTY,02/04/1820,,46802
1820,44.3061725,-71.7700885,251,LITTLETON,NH,GRAFTON COUNTY,02/08/1820,,3561
1820,42.6139597,-76.8224557,337,LODI,NY,SENECA COUNTY,02/08/1820,,14860
1820,43.1864501,-77.8038972,169,SPENCERPORT,NY,MONROE COUNTY,02/11/1820,,14559
1820,36.3836748,-90.8756761,103,WASHINGTON,AR,HEMPSTEAD COUNTY,02/23/1820,,71862
1820,43.0481221,-76.1474244,121,SYRACUSE,NY,ONONDAGA COUNTY,02/24/1820,,13220
1820,42.5084053,-76.6149456,312,JACKSONVILLE,NY,TOMPKINS COUNTY,02/25/1820,,14854
1820,41.0328353,-81.248437,351,RANDOLPH,OH,PORTAGE COUNTY,03/04/1820,,44265
1820,42.3503514,-75.8104719,309,GENEGANTSLET,NY,CHENANGO COUNTY,03/08/1820,12/31/1861,
1820,40.8759324,-73.5970707,39,LOCUST VALLEY,NY,NASSAU COUNTY,03/13/1820,,11560
1820,39.3242679,-79.5544989,806,AURORA,WV,PRESTON COUNTY,03/18/1820,,26705
1820,40.7544843,-86.3566659,195,LOGANSPORT,IN,CASS COUNTY,03/20/1820,,46947
1820,34.2978794,-83.8240663,381,GAINESVILLE,GA,HALL COUNTY,03/22/1820,,30501
1820,42.3922869,-78.2536243,457,RUSHFORD,NY,ALLEGANY COUNTY,03/25/1820,,14777
1820,42.4042433,-75.4896253,453,GUILFORD,NY,CHENANGO COUNTY,03/30/1820,,13780
1820,42.4709109,-74.4454234,241,NORTH BLENHEIM,NY,SCHOHARIE COUNTY,04/03/1820,,12131
1820,40.7767611,-75.608242,116,LEHIGH GAP,PA,NORTHAMPTON COUNTY,04/06/1820,11/00/1822,
1820,35.2831355,-86.3741588,245,LYNCHBURG,TN,MOORE COUNTY,04/06/1820,,37352
1820,36.4345934,-77.9119317,118,LITTLETON,NC,HALIFAX COUNTY,04/07/1820,,27850
1820,35.6867372,-87.2194537,191,WILLIAMSPORT,TN,MAURY COUNTY,04/08/1820,,38487
1820,34.7464809,-92.2895948,102,LITTLE ROCK,AR,PULASKI COUNTY,04/10/1820,,72231
1820,38.3226154,-75.2176892,11,BERLIN,MD,WORCESTER COUNTY,04/11/1820,,21811
1820,42.6289495,-78.7375289,287,BOSTON,NY,ERIE COUNTY,04/13/1820,,14025
1820,40.8676003,-72.5278675,6,SPRINGVILLE,NY,ERIE COUNTY,04/13/1820,,14141
1820,40.9009313,-73.3431727,18,NORTHPORT,NY,SUFFOLK COUNTY,04/15/1820,,11768
1820,43.0042365,-75.2598859,264,SAUQUOIT,NY,ONEIDA COUNTY,05/01/1820,,13456
1820,43.9400658,-72.5551015,185,EAST RANDOLPH,VT,ORANGE COUNTY,05/04/1820,,5041
1820,42.9817273,-78.0739023,272,STAFFORD,NY,GENESEE COUNTY,05/09/1820,,14143
1820,33.7948364,-83.713229,278,MONROE,GA,WALTON COUNTY,05/20/1820,,30655
1820,37.7983756,-87.7619645,125,SMITH MILLS,KY,HENDERSON COUNTY,05/22/1820,,42457
1820,40.6117522,-76.7185777,249,GRATZ,PA,DAUPHIN COUNTY,06/02/1820,,17030
1820,36.7434169,-84.1596561,283,WILLIAMSBURG,KY,WHITLEY COUNTY,06/14/1820,,40769
1820,42.1620431,-71.2106086,39,EAST WALPOLE,MA,NORFOLK COUNTY,06/27/1820,,2032
1820,40.1950811,-77.9830565,225,THREE SPRINGS,PA,HUNTINGDON COUNTY,07/01/1820,,17264
1820,42.2750639,-78.6728071,472,ELLICOTTVILLE,NY,CATTARAUGUS COUNTY,07/04/1820,,14731
1820,42.3370091,-78.4580762,485,FRANKLINVILLE,NY,CATTARAUGUS COUNTY,07/05/1820,,14737
1820,43.9231239,-71.8920283,231,WARREN,NH,GRAFTON COUNTY,07/05/1820,,3279
1820,43.0797824,-78.0639037,189,BYRON,NY,GENESEE COUNTY,07/13/1820,,14422
1820,39.4006285,-81.9556956,193,AMESVILLE,OH,ATHENS COUNTY,07/14/1820,,45711
1820,29.6932641,-91.3020502,3,PATTERSON,LA,SAINT MARY PARISH,07/15/1820,,70392
1820,42.9011711,-78.2566834,284,ALEXANDER,NY,GENESEE COUNTY,07/17/1820,,14005
1820,41.452819,-82.1823746,186,LORAIN,OH,LORAIN COUNTY,07/25/1820,,44052
1820,33.8732279,-78.6141798,11,LITTLE RIVER,SC,HORRY COUNTY,08/15/1820,,29566
1820,,,,MORGANS SETTLEMENT,OH,HOLMES COUNTY,08/15/1820,08/26/1830,
1820,41.5256494,-74.1529237,135,COLDENHAM,NY,ORANGE COUNTY,08/18/1820,1/31/05,
1820,39.5853222,-91.4009835,200,NEW LONDON,MO,RALLS COUNTY,08/29/1820,,63459
1820,42.4711829,-76.9274616,268,ROCK STREAM,NY,YATES COUNTY,09/19/1820,,14878
1820,39.3850039,-94.2627226,278,GREENVILLE,MO,WAYNE COUNTY,09/23/1820,,63944
1820,40.3611643,-83.7596557,379,BELLEFONTAINE,OH,LOGAN COUNTY,10/11/1820,,43311
1820,43.3378336,-78.7147571,83,OLCOTT,NY,NIAGARA COUNTY,10/23/1820,,14126
1820,39.02756,-84.7241133,256,BURLINGTON,KY,BOONE COUNTY,11/10/1820,,41005
1820,35.362855,-84.294087,267,TELLICO PLAINS,TN,MONROE COUNTY,11/25/1820,,37385
1820,32.3668052,-86.2999689,73,MONTGOMERY,AL,MONTGOMERY COUNTY,11/27/1820,,36119
1820,41.0031141,-80.7856355,364,DUBLIN,OH,FRANKLIN COUNTY,12/09/1820,,43017
1820,40.8337029,-75.7138008,174,LEHIGHTON,PA,CARBON COUNTY,12/09/1820,,18235
1820,39.2217427,-81.7973557,213,COOLVILLE,OH,ATHENS COUNTY,12/11/1820,,45723
1820,39.4850848,-80.1425781,300,FAIRMONT,WV,MARION COUNTY,12/11/1820,,26554
1820,38.9517053,-92.3340724,215,COLUMBIA,MO,BOONE COUNTY,12/14/1820,,65201
1820,42.0714907,-70.8092074,25,PEMBROKE,MA,PLYMOUTH COUNTY,12/22/1820,,2359
1820,42.6320389,-70.7828255,7,ESSEX,MA,ESSEX COUNTY,12/25/1820,,1929
1820,40.6695453,-74.9240573,86,UNION,NJ,UNION COUNTY,12/25/1820,,7083
1820,41.1536674,-81.357886,324,KENT,OH,PORTAGE COUNTY,12/28/1820,,44240
1820,41.6376043,-70.9036487,6,FAIRHAVEN,MA,BRISTOL COUNTY,12/30/1820,,2719
1821,0,0,303,BAINBRIDGE,MO,CAPE GIRARDEAU COUNTY,00/00/1821,06/13/1835,
1821,37.9251205,-80.3845197,670,FRANKFORD,WV,GREENBRIER COUNTY,00/00/1821,,24938
1821,42.5972563,-82.8779754,185,MOUNT CLEMENS,MI,MACOMB COUNTY,01/12/1821,,48046
1821,41.7209267,-73.9601382,53,HIGHLAND,NY,ULSTER COUNTY,01/25/1821,,12528
1821,43.9275797,-69.9758839,40,TOPSHAM,ME,SAGADAHOC COUNTY,02/06/1821,,4086
1821,37.3823636,-79.3578068,279,NORWOOD,VA,NELSON COUNTY,02/07/1821,,24581
1821,43.2064567,-76.459104,126,LYSANDER,NY,ONONDAGA COUNTY,02/08/1821,4/20/96,13094
1821,43.3822948,-72.6384277,288,PROCTORSVILLE,VT,WINDSOR COUNTY,02/09/1821,,5153
1821,42.0639841,-72.4134168,95,HAMPDEN,MA,HAMPDEN COUNTY,02/14/1821,,1036
1821,41.0323078,-76.3079936,157,MIFFLINVILLE,PA,COLUMBIA COUNTY,02/17/1821,,18631
1821,43.0178575,-72.3211975,175,SURRY,NH,CHESHIRE COUNTY,02/21/1821,2/28/59,
1821,39.5522815,-84.2332718,236,SPRINGBORO,OH,WARREN COUNTY,03/03/1821,,45066
1821,43.4422993,-71.5889641,139,TILTON,NH,BELKNAP COUNTY,03/05/1821,,3276
1821,,,,TULLYTON,SC,GREENVILLE COUNTY,03/05/1821,07/11/1848,
1821,40.6033996,-78.3247365,321,BELLWOOD,PA,BLAIR COUNTY,03/06/1821,,16617
1821,43.0772818,-78.1869623,232,ELBA,NY,GENESEE COUNTY,03/07/1821,,14058
1821,42.3620178,-76.5907784,320,NEWFIELD,NY,TOMPKINS COUNTY,03/08/1821,,14867
1821,40.152331,-75.266289,109,BLUE BELL,PA,MONTGOMERY COUNTY,03/10/1821,,19422
1821,,,,MOUNT DESERT,ME,HANCOCK COUNTY,03/12/1821,,4660
1821,41.1389875,-72.303415,4,ORIENT,NY,SUFFOLK COUNTY,03/20/1821,,11957
1821,41.7711633,-81.049819,222,MADISON,OH,LAKE COUNTY,03/26/1821,,44057
1821,39.2850799,-80.9684422,264,PENNSBORO,WV,RITCHIE COUNTY,03/29/1821,,26415
1821,42.2175668,-78.2752927,456,CUBA,NY,CATTARAUGUS COUNTY,03/31/1821,,14727
1821,42.2064566,-78.1375099,459,FRIENDSHIP,NY,ALLEGANY COUNTY,04/02/1821,,14739
1821,40.4517317,-81.2120494,303,LEESVILLE,OH,CARROLL COUNTY,04/02/1821,,44639
1821,42.5339602,-75.6232418,448,PRESTON,NY,CHENANGO COUNTY,04/05/1821,2/28/15,
1821,42.5684093,-74.3954187,214,FULTONHAM,NY,SCHOHARIE COUNTY,04/10/1821,,12071
1821,43.3056251,-75.3829503,171,WESTERNVILLE,NY,ONEIDA COUNTY,04/28/1821,,13486
1821,40.7856549,-74.9160025,182,PORT MURRAY,NJ,WARREN COUNTY,05/03/1821,,7865
1821,40.9756137,-78.5250243,358,CURWENSVILLE,PA,CLEARFIELD COUNTY,05/10/1821,,16833
1821,41.2844933,-84.3557802,206,DEFIANCE,OH,DEFIANCE COUNTY,05/19/1821,,43512
1821,,,,COBURN'S STORE,NC,UNION COUNTY,05/21/1821,2/28/07,
1821,44.0986812,-70.6986736,99,NORTH BRIDGTON,ME,CUMBERLAND COUNTY,05/26/1821,,4057
1821,,,,FOXCROFT,ME,PISCATAQUIS COUNTY,06/19/1821,10/31/17,
1821,42.122571,-77.5030413,479,JASPER,NY,STEUBEN COUNTY,07/02/1821,,14855
1821,43.1211773,-76.6480028,134,CONQUEST,NY,CAYUGA COUNTY,07/04/1821,8/31/03,
1821,42.3117536,-73.4731684,344,AUSTERLITZ,NY,COLUMBIA COUNTY,07/13/1821,,12017
1821,31.8295972,-86.6177517,134,GREENVILLE,AL,BUTLER COUNTY,08/05/1821,,36037
1821,41.1689421,-82.2179354,259,WELLINGTON,OH,LORAIN COUNTY,08/07/1821,,44090
1821,42.6289515,-78.0544514,413,CASTILE,NY,WYOMING COUNTY,08/17/1821,,14427
1821,39.2014405,-85.9213796,192,COLUMBUS,IN,BARTHOLOMEW COUNTY,08/22/1821,,47201
1821,42.5411733,-78.5080766,425,SARDINIA,NY,ERIE COUNTY,08/22/1821,,14134
1821,44.4472889,-69.832549,76,BELGRADE,ME,KENNEBEC COUNTY,08/24/1821,,4917
1821,33.9815369,-81.2362107,120,LEXINGTON,SC,LEXINGTON COUNTY,08/25/1821,,29072
1821,39.727882,-76.4519078,222,FAWN GROVE,PA,YORK COUNTY,08/30/1821,,17321
1821,39.458681,-82.2318156,207,NELSONVILLE,OH,ATHENS COUNTY,09/05/1821,,45764
1821,38.22257,-85.3552349,243,SIMPSONVILLE,KY,SHELBY COUNTY,09/10/1821,,40067
1821,,,,FERNANDINA,FL,NASSAU COUNTY,09/22/1821,05/23/1844,
1821,39.4975599,-84.1602136,293,UTICA,OH,LICKING COUNTY,09/27/1821,,43080
1821,32.3062535,-87.7980665,49,LINDEN,AL,MARENGO COUNTY,10/01/1821,,36748
1821,42.1678436,-78.3872408,451,HINSDALE,NY,CATTARAUGUS COUNTY,10/12/1821,,14743
1821,30.7993541,-89.6581241,43,WHITE SAND,MS,LAWRENCE COUNTY,11/03/1821,05/10/1837,
1821,44.8755183,-91.9193422,271,MENOMINEE,WI,BROWN COUNTY,12/06/1821,03/11/1837,
1821,40.0034054,-81.5901232,251,GEORGETOWN,OH,BROWN COUNTY,12/10/1821,,45121
1821,41.6667779,-70.1847414,6,SOUTH YARMOUTH,MA,BARNSTABLE COUNTY,12/17/1821,,2664
1821,41.6167766,-70.4369703,7,COTUIT,MA,BARNSTABLE COUNTY,12/24/1821,,2635
1821,41.6528887,-70.2827989,9,HYANNIS,MA,BARNSTABLE COUNTY,12/26/1821,,2601
1821,43.851176,-75.9407545,221,RODMAN,NY,JEFFERSON COUNTY,12/31/1821,,13682
1822,38.9259397,-79.8467349,587,ELKINS,WV,RANDOLPH COUNTY,01/08/1822,,26241
1822,41.6895552,-70.1564077,10,SOUTH DENNIS,MA,BARNSTABLE COUNTY,01/09/1822,,2660
1822,42.2639472,-79.2586563,427,SINCLAIRVILLE,NY,CHAUTAUQUA COUNTY,01/14/1822,,14782
1822,41.601765,-72.0372982,47,VERSAILLES,CT,NEW LONDON COUNTY,01/15/1822,,6383
1822,39.8467433,-79.8997755,317,MASONTOWN,PA,FAYETTE COUNTY,01/19/1822,,15461
1822,39.8017171,-89.6437107,183,SPRINGFIELD,IL,SANGAMON COUNTY,01/26/1822,,62703
1822,40.4106569,-75.3782339,164,TRUMBAUERSVILLE,PA,BUCKS COUNTY,01/26/1822,6/30/15,
1822,39.1367717,-77.7147153,170,PURCELLVILLE,VA,LOUDOUN COUNTY,01/28/1822,,20132
1822,41.6284436,-70.3869687,10,OSTERVILLE,MA,BARNSTABLE COUNTY,01/30/1822,,2655
1822,,,,HOKESVILLE,NC,LINCOLN COUNTY,02/04/1822,11/11/1847,
1822,40.5864939,-73.817912,1,HOLLAND,NY,ERIE COUNTY,02/04/1822,,14080
1822,38.1817977,-76.9969165,20,OAK GROVE,VA,WESTMORELAND COUNTY,02/07/1822,6/30/59,
1822,43.8934013,-75.6735259,355,COPENHAGEN,NY,LEWIS COUNTY,02/11/1822,,13626
1822,34.7111945,-85.9452556,197,BELLEFONTE,AL,JACKSON COUNTY,02/14/1822,03/14/1894,
1822,41.658438,-70.8161468,1,MATTAPOISETT,MA,PLYMOUTH COUNTY,02/24/1822,,2739
1822,40.0653505,-80.023664,347,BEALLSVILLE,PA,WASHINGTON COUNTY,02/25/1822,,15313
1822,42.6842394,-75.3176693,341,SOUTH EDMESTON,NY,OTSEGO COUNTY,02/26/1822,8/5/95,13466
1822,40.1000961,-76.3541265,113,EAST PETERSBURG,PA,LANCASTER COUNTY,03/05/1822,,17520
1822,39.7683765,-86.1580423,219,INDIANAPOLIS,IN,MARION COUNTY,03/08/1822,,46206
1822,42.2697921,-77.7591607,501,ALFRED STATION,NY,ALLEGANY COUNTY,03/09/1822,,14803
1822,42.8353641,-71.6489604,81,MILFORD,NH,HILLSBOROUGH COUNTY,03/14/1822,,3055
1822,40.308972,-77.569711,228,NEW GERMANTOWN,PA,PERRY COUNTY,03/19/1822,,17071
1822,35.5529398,-77.3610752,21,WINDSOR,NC,BERTIE COUNTY,03/19/1822,,27983
1822,43.0795121,-75.7507413,131,CANASTOTA,NY,MADISON COUNTY,03/23/1822,,13032
1822,42.4714657,-75.325729,333,GILBERTSVILLE,NY,OTSEGO COUNTY,03/23/1822,,13776
1822,42.6711876,-74.115685,376,KNOX,NY,ALBANY COUNTY,03/28/1822,,12107
1822,42.931181,-75.3798924,366,WATERVILLE,NY,ONEIDA COUNTY,03/30/1822,,13480
1822,44.239491,-76.0857759,84,CLAYTON,NY,JEFFERSON COUNTY,04/02/1822,,13624
1822,42.2564807,-72.5161983,95,GRANBY,MA,HAMPSHIRE COUNTY,04/06/1822,,1033
1822,42.9011892,-73.3515001,136,HOOSICK FALLS,NY,RENSSELAER COUNTY,04/06/1822,,12090
1822,38.536456,-84.8418926,295,OWENTON,KY,OWEN COUNTY,04/06/1822,,40359
1822,42.4859087,-75.40351,330,WHITE STORE,NY,CHENANGO COUNTY,04/08/1822,9/30/05,
1822,36.0345159,-89.3856281,94,DYERSBURG,TN,DYER COUNTY,04/09/1822,,38024
1822,,,,NORTH MARLOW,NH,CHESHIRE COUNTY,04/15/1822,03/29/1852,
1822,,,,CALHOUN MILLS,SC,ABBEVILLE COUNTY,04/22/1822,10/04/1894,
1822,40.5159304,-75.5551858,119,MACUNGIE,PA,LEHIGH COUNTY,04/22/1822,,18062
1822,40.5217698,-75.006003,157,BAPTISTOWN,NJ,HUNTERDON COUNTY,05/01/1822,,8803
1822,41.8036675,-80.0564443,352,CAMBRIDGE SPRINGS,PA,CRAWFORD COUNTY,05/07/1822,,16403
1822,42.1306554,-71.0411582,66,AVON,MA,NORFOLK COUNTY,05/10/1822,,2322
1822,,,,DALLAS,TN,HAMILTON COUNTY,05/11/1822,10/02/1849,
1822,,,,FAIRFIELD CORNERS,ME,SOMERSET COUNTY,05/17/1822,08/11/1882,
1822,41.86399,-71.1244904,10,NORTH DIGHTON,MA,BRISTOL COUNTY,05/17/1822,,2764
1822,40.3428455,-80.8181404,385,BLOOMINGDALE,OH,JEFFERSON COUNTY,05/22/1822,,43910
1822,43.0239766,-70.9136675,13,STRATHAM,NH,ROCKINGHAM COUNTY,05/30/1822,,3885
1822,42.4795019,-79.3339324,188,DUNKIRK,NY,CHAUTAUQUA COUNTY,06/03/1822,,14048
1822,42.2042587,-72.6162009,58,HOLYOKE,MA,HAMPDEN COUNTY,06/03/1822,,1040
1822,,,,HORSE SHOE BOTTOM,KY,RUSSELL COUNTY,06/06/1822,4/15/48,
1822,41.198139,-76.3057705,313,CAMBRA,PA,LUZERNE COUNTY,06/10/1822,,18611
1822,42.7247963,-75.0048795,389,OAKSVILLE,NY,OTSEGO COUNTY,06/10/1822,11/14/42,
1822,38.8856557,-80.2973054,445,FRENCH CREEK,WV,UPSHUR COUNTY,06/13/1822,,26218
1822,37.5001287,-80.1108815,412,NEW CASTLE,VA,CRAIG COUNTY,06/13/1822,,24127
1822,41.9909296,-72.1572992,296,UNION,CT,TOLLAND COUNTY,06/17/1822,11/14/05,
1822,30.8471283,-90.153141,47,FRANKLINTON,LA,WASHINGTON PARISH,06/29/1822,,70438
1822,39.5095556,-76.1641197,24,ABERDEEN,MD,HARFORD COUNTY,07/13/1822,,21001
1822,43.0467301,-77.0952516,135,NEWARK,NY,WAYNE COUNTY,07/20/1822,,14513
1822,42.5295192,-75.3851753,321,SOUTH NEW BERLIN,NY,CHENANGO COUNTY,07/20/1822,,13843
1822,42.096446,-79.3756044,414,ASHVILLE,NY,CHAUTAUQUA COUNTY,08/14/1822,,14710
1822,42.2525629,-78.8055896,487,LITTLE VALLEY,NY,CATTARAUGUS COUNTY,10/15/1822,,14755
1822,32.2987573,-90.1848103,85,JACKSON,MS,HINDS COUNTY,10/21/1822,,39205
1822,40.7486584,-84.7910739,243,WILLSHIRE,OH,VAN WERT COUNTY,11/01/1822,,45898
1822,33.9842768,-88.488099,73,AMORY,MS,MONROE COUNTY,11/05/1822,,38821
1822,41.404534,-75.1829535,467,TAFTON,PA,PIKE COUNTY,11/10/1822,,18464
1822,43.1706128,-78.6903098,187,LOCKPORT,NY,NIAGARA COUNTY,11/20/1822,,14094
1822,43.3270251,-71.184232,193,STRAFFORD,NH,STRAFFORD COUNTY,11/20/1822,,3884
1822,38.8114364,-89.953157,165,EDWARDSVILLE,IL,MADISON COUNTY,11/21/1822,,62025
1822,37.3765363,-77.1594174,32,MONTPELIER,VA,HANOVER COUNTY,12/02/1822,8/15/10,
1822,,,,ROSSVILLE,PA,YORK COUNTY,12/20/1822,,17358
1822,42.3148024,-75.3915665,302,SIDNEY,NY,DELAWARE COUNTY,12/29/1822,,13838
1823,39.611146,-87.6961374,221,PARIS,IL,EDGAR COUNTY,00/00/1823,,61944
